30000562,5DE-QS,-0.373028376828968,8.92809863474328E16,6.88337939593917E15,-1.54844454679024992E17
30000563,R0-DMM,-0.468580007182181,8.5124694507156096E16,1.51065890766655E16,-1.44127880102166016E17
30000564,5Q65-4,-0.620507774790374,8.6876083204801504E16,1.84412539575719E16,-1.36354198833267008E17
30000565,SR-4EK,-0.338157605144174,7.14155459586468E16,1.18376388692821E16,-1.44882896712392992E17
30000566,0RI-OV,-0.294006416505912,6.81356289735782E16,7.68334371817219E15,-1.44610385065662016E17
30000567,C-LTXS,-0.287823988391831,7.5497931098228992E16,-5.80624617134286E15,-1.45842418444908E17
30000568,C0O6-K,-0.296787709040818,6.63560194812358E16,9.28367557275625E15,-1.4784228403004E17
30000569,HD-AJ7,-0.313302401921331,7.38786710433228E16,-8.89923257768416E15,-1.49460050648779008E17
30000570,G9NE-B,-0.329905346095044,6.90026459428314E16,1.65788574415248E16,-1.45576645653571008E17
30000571,SJJ-4F,-0.246615017588867,7.01741546931376E16,-6.40282597552435E15,-1.44823085695456E17
30000572,F-QQ5N,-0.650523365985309,5.7575534142060704E16,1.11800353615696E16,-1.78179344037356992E17
30000573,1-7B6D,-0.692394410678374,6.17680657202188E16,1.14038750052464E16,-1.80776539967383008E17
30000574,H6-EYX,-0.726284243671738,6.2021640890100304E16,8.17492032301387E15,-1.86616625963560992E17
30000575,U-HVIX,-0.661921289556638,5.3634374363124896E16,8.06555951452008E15,-1.84203909868632E17
30000576,4-EFLU,-0.522806000419419,4.8166937486479E16,1.12338974628984E16,-1.77002722291219008E17
30000577,EIH-IU,-0.600941988487993,5.0716943039341296E16,1.53789681199822E15,-1.89050353161039008E17
30000578,F-EM4Q,-0.4296292006125,6.50421193127822E16,1.76337739632055E16,-1.64234799042577984E17
30000579,1L-OEK,-0.664660429548198,6.4315183717600496E16,6.07970975192222E15,-1.75572952071644E17
30000580,MN-Q26,-0.510912223059368,6.75224373060196E16,1.84189682843934E16,-1.71001095051668E17
30000581,5H-SM2,-0.710860460449663,6.7607040835439E16,4.23740062374555E15,-1.8102723126022E17
30000582,4-OS2A,-0.595195922814082,6.6374970671830704E16,1.68672013981142E16,-1.76227974666849984E17
30000583,YI-GV6,-0.640814171003701,7.3048982622291008E16,-2.46546989467696E15,-1.71237926079124E17
30000584,SO-X5L,-0.703324859453136,7.2294069007970208E16,-8.98717247395629E15,-1.7612434637842E17
30000585,XQS-GZ,-0.551312385559307,7.6648068261394304E16,1.15627069522397E16,-1.73578030275511008E17
30000586,Q-GQHN,-0.528575846526922,7.229204588007E16,1.52633207933157E16,-1.71476390323016E17
30000587,A-4JOO,-0.196028963921459,1.21842788120823008E17,1.90424421657402E16,-1.56030669729494016E17
30000588,TP7-KE,-0.326929176701593,1.10574591175684992E17,2.43196021704589E16,-1.52949512184167008E17
30000589,R4N-LD,-0.261494638127526,1.12224595417431008E17,1.41176468091595E16,-1.55273961049086016E17
30000590,3Q-VZA,-0.249901645998577,1.19199273597776E17,1.82906994886479E16,-1.52592088021223008E17
30000591,M-MBRT,-0.239291486597692,1.08168672790204E17,8.02137212973161E15,-1.60452241454044992E17
30000592,HPBE-D,-0.291604855441934,1.06667673755784E17,1.75326811482104E16,-1.56525004473598016E17
30000593,GRHS-B,-0.458118921759586,8.8217505269076992E16,-7.06455617722105E15,-1.5794034059544E17
30000594,J-RXYN,-0.458729143663835,9.5728415332717104E16,-1.080741775631E16,-1.61062402108344E17
30000595,DUO-51,-0.473003120592913,9.87043555147212E16,-1.16018150103517E16,-1.65160567645608992E17
30000596,07-SLO,-0.397503004575428,1.0566295166777E17,-1.86996338734132E16,-1.6761963176074E17
30000597,Z-A8FS,-0.542355633000581,9.8021362257248496E16,-1.90219644399951E16,-1.67381505931132E17
30000598,GPD5-0,-0.305684213797511,1.10336752262252E17,-1.26631484852216E16,-1.67912006844700992E17
30000599,LKZ-CY,-0.449541181494742,8.2303350721936E16,1.7130054935206E16,-1.77005429604248992E17
30000600,F5M-CC,-0.386747266179336,8.78877354253512E16,1.62967834502993E16,-1.84556875793384E17
30000601,TZE-UB,-0.323929514420567,9.1535449701550592E16,1.67670519520826E16,-1.85255053545572E17
30000602,WRL4-2,-0.409574312361464,7.1814484705572704E16,2.73652044517918E16,-1.75909100285864E17
30000603,V7G-RL,-0.44129404142483,7.47990103065488E16,2.52414164779789E16,-1.80184535966388E17
30000604,XEN7-0,-0.186493249387405,9.4893974400445792E16,2.74295426589156E16,-1.85208720238497984E17
30000605,L-Z9KJ,-0.346744375369978,7.6369067891698896E16,5.02129343541278E15,-1.40358608946354E17
30000606,7K-NSE,-0.286259818820605,8.07159163076464E16,-5.84229499233537E15,-1.4227877064983E17
30000607,OR-7N5,-0.298068946942344,8.575262925924E16,-5.97204977730412E15,-1.41347690416644992E17
30000608,JEQG-7,-0.286209410331806,8.8723103317693296E16,-1.05135654418836E16,-1.44556871493929984E17
30000609,5NQI-E,-0.249720976363113,8.9880567882040608E16,-1.89319637684272E16,-1.45064831084729984E17
30000610,B-WQDP,-0.342152527805331,9.09261130120336E16,-2.63262538891508E15,-1.39617849870154E17
30000611,2-2EWC,-0.107095118376064,2.11902825837728E17,1.99164257093201E15,-1.09683458521898E17
30000612,E1W-TB,-0.193337116344371,2.14585934812763008E17,2.8286433638904E15,-9.8742581596448992E16
30000613,D-6H64,-0.0633886988662709,2.23526217827023008E17,1.29694627580187E16,-1.13966817506572E17
30000614,8-BIE3,-0.0760954314044791,2.29165535969612E17,1.15350549774577E16,-1.12895486692174E17
30000615,LMM7-L,-0.193261777399535,2.22857673380719008E17,1.38098978466215E15,-1.0346456206189E17
30000616,995-3G,-0.0870203024937816,2.13460619589569984E17,6.02249180302504E15,-1.11149637686495008E17
30000617,W2T-TR,-0.0502633485059043,1.78604451023588992E17,7.00648706141208E15,-1.19754361032632992E17
30000618,Q-UEN6,-0.0554869265213205,1.97052449245872E17,2.8982702293789E15,-1.15067862551835008E17
30000619,BLMX-B,-0.0323007199181052,1.99417154676982016E17,1.66241920588359E16,-1.21210395130856E17
30000620,M-CNUD,-0.0434031063527152,1.83587407628201984E17,1.03716220146576E16,-1.21850608429684992E17
30000621,YE1-9S,-0.0505464527575508,1.88243367913353984E17,7.7343622339385E15,-1.12668977295106E17
30000622,IVP-KA,-0.0630877989118237,1.68486163179495008E17,7.53045005273962E15,-1.27921242722167008E17
30000623,04EI-U,-0.0772734743545617,1.75323011175172E17,1.30187076469546E16,-1.12535597991756992E17
30000624,B-T6BT,-0.901096914122073,2.34140753190651008E17,-1.9890625509424E16,-7.2332324516879392E16
30000625,VK-A5G,-0.560811817683526,2.21288638394982016E17,-6.03063034657896E15,-7.9037102724797792E16
30000626,I6-SYN,-0.349316601041058,2.140889516103E17,-3.0869244696766E15,-8.84820641841676E16
30000627,O-5TN1,-0.404479117285169,2.18934909352208E17,-1.19936549720652E16,-9.49199734329196E16
30000628,8-SPNN,-0.952164152232162,2.34031313007513984E17,-2.80788125748641E16,-6.9124600091398096E16
30000629,U-QMOA,-0.309790755889429,2.18458848970440992E17,-1.2997052975093E16,-1.01392812903964E17
30000630,4S0-NP,-0.082603415130179,2.31875968206145984E17,1.52513828602637E16,-1.08011163089194E17
30000631,K-RMI5,-0.100320876795382,2.38206636963675008E17,1.46681426813797E16,-1.04851817168688E17
30000632,C-6YHJ,-0.129395170752784,2.51594917431096E17,1.16818005024224E16,-9.96589923132172E16
30000633,M53-1V,-0.192102702223912,2.54526584218596992E17,8.37065547482291E15,-9.2879056743995392E16
30000634,E5T-CS,-0.197198706196497,2.64852658330977984E17,1.96475932163765E15,-9.4200181318341904E16
30000635,W4C8-Q,-0.272162593203624,2.75682616350868E17,-7.90541209266146E15,-8.94898982104212E16
30000636,I-2705,-0.0906734518296762,2.53441657984684E17,1.71855404253339E16,-9.9590044115266096E16
30000637,5F-MG1,-0.314989533651334,2.77546601310816992E17,-9.80146026661008E15,-8.3876321611311904E16
30000638,P7-45V,-0.338578567724506,2.80641442557510016E17,-8.61393630454262E15,-7.6930026075933104E16
30000639,M-MCP8,-0.385715249470699,2.80716040799899008E17,-5.59194315038383E15,-7.0452831361986304E16
30000640,JZ-B5Y,-0.388955600823838,2.8832838681661901E17,-1.80171061932184E16,-7.3020680902613792E16
30000641,TPG-DD,-0.303574673613976,2.84985473307958016E17,-9.25967554663878E15,-8.10566919671988E16
30000642,NIF-JE,-0.615063843330866,2.97510532929496E17,-3.21993973823728E16,-8.23871008593924E16
30000643,BTLH-I,-0.629151272974548,2.9230416415261798E17,-3.6999941134672E16,-9.3166892664784496E16
30000644,U93O-A,-0.842993300166003,3.0385812239315501E17,-4.35792650972922E16,-8.9153632286858896E16
30000645,0LY-W1,-0.550039438471306,2.91962336466472E17,-2.99942201260756E16,-9.2982662961808608E16
30000646,4YO-QK,-0.906129714744778,3.1500042193014202E17,-4.10552318802384E16,-8.9136976426903504E16
30000647,LJ-RJK,-0.882817510231144,3.1721982999420902E17,-4.13969154760422E16,-8.3359246910115392E16
30000648,8-VC6H,-1.0,3.1904558887520698E17,-5.4268759936178E16,-9.2815471673997504E16
30000649,LQ-01M,-0.5795548658688,2.83380536998312992E17,-7.55875005051612E15,-5.55099794340504E16
30000650,NG-M8K,-0.909781935292084,2.74448817332408E17,-6.57380113449815E15,-4.7863799362249696E16
30000651,RV5-TT,-0.372365798986128,2.9087049481376698E17,-2.42243578010703E16,-5.3196286252836704E16
30000652,8OYE-Z,-0.534490978681221,2.68790209585248992E17,1.37992639294625E16,-4.9434666198436496E16
30000653,K85Y-6,-1.0,2.67344945884475008E17,-5.46853723414666E15,-4.4763598666039104E16
30000654,PKN-NJ,-0.260633182737633,2.9752083248957498E17,-3.60975059487708E16,-4.4326312449606496E16
30000655,EIN-QG,-0.108887289886456,4.1931164461575904E16,1.60077136198416E15,-1.47410467615903008E17
30000656,ARG-3R,-0.0428070912625139,3.28083953126281E16,5.14424328461552E15,-1.39535217970836E17
30000657,S-E6ES,-0.111649851046615,3.81227439420932E16,-3.39435941465619E15,-1.52308143862838016E17
30000658,R-3FBU,-0.057463088281679,3.74931024057746E16,-2.87535262629186E15,-1.42212853465139008E17
30000659,K7-LDX,-0.113026105876277,4.04221133780448E16,2.87667471690237E16,-1.54905280938193984E17
30000660,U-IVGH,-0.105290974695105,3.84982548680516E16,1.94963494593522E16,-1.50452251414489984E17
30000661,P-N5N9,-0.0315521551045691,3.24188402007107E16,1.30984473930399E15,-1.35347357978628992E17
30000662,JMH-PT,-0.216491204068149,5.1793191893684704E16,8.71325742659408E15,-1.51113777446096992E17
30000663,DE-A7P,-0.472823042948603,6.24497273917938E16,-4.46615946137965E14,-1.63498615913912E17
30000664,X9V-15,-0.316253691786492,5.9613942152277504E16,1.15463277666641E16,-1.55124838132416992E17
30000665,K212-A,-0.0649874387701193,3.63802790777028E16,1.24435201481408E16,-1.41991368782048992E17
30000666,F-5FDA,-0.0468012536163373,3.74710503119398E16,5.8693172279968E15,-1.23595648184326E17
30000667,S1-XTL,-0.106254647821008,3.9006711044658496E16,1.74444278744728E16,-1.21625540970984E17
30000668,9PX2-F,-0.0651013056749872,4.6182506528183696E16,-1.10589892046112E15,-1.26707645555527008E17
30000669,N3-JBX,-0.128504684890868,5.373205833407E16,2.55994870319641E15,-1.32862677385924992E17
30000670,SG-75T,-0.291880352558105,6.58300577311468E16,9.20727308303193E15,-1.32811635708847008E17
30000671,GN-PDU,-0.0902961281396913,5.01005217238914E16,-4.5791573561559E15,-1.37885978838891008E17
30000672,AZ3F-N,-0.0788888503291003,3.27079341392898E16,3.11897333965727E16,-1.23131586790308992E17
30000673,RNM-Y6,-0.18134696841289,3.7061175639167504E16,2.64173496033558E16,-1.16282320467619008E17
30000674,V-KDY2,-0.234868194359878,3.61523829185018E16,3.00141086451733E16,-1.12103104749363008E17
30000675,FYD-TO,-0.0264815032343435,2.58022942780596E16,3.3734340732082E16,-1.27224624617999008E17
30000676,ER2O-Y,-0.0427655694696467,2.59089885246783E16,2.79611744324947E16,-1.19582726220375008E17
30000677,J2-PZ6,-0.331338981481287,3.92132245814098E16,3.7012689450216896E16,-1.1085782172145E17
30000678,XV-MWG,-0.414538951376709,6.8827156152532496E16,1.49815417153856E16,-1.2673106969775E17
30000679,OAQY-M,-0.527079057157033,8.1943462021519696E16,2.6281082456294E16,-1.41531184436692E17
30000680,1V-LI2,-0.428576763998229,8.95520707695412E16,-6.05618822173467E14,-1.25287336217196992E17
30000681,M9-MLR,-0.396520006430187,9.3522801320944192E16,-1.97268906331417E15,-1.30634499980764992E17
30000682,Q-K2T7,-0.458181659953148,7.9407151205641696E16,6.84450300130461E15,-1.28885855380512E17
30000683,LBC-AW,-0.597488742477872,8.1177630873533504E16,1.78956811741129E16,-1.32518171814238E17
30000684,2-KPW6,-0.563304826997358,7.28689315982032E16,1.97181955196894E16,-1.18578754529036E17
30000685,H5N-V7,-0.242427990217523,1.25546074041644E16,-2.52821279777434E16,-1.62302307294249984E17
30000686,HQ-Q1Q,-0.161667345249614,1.272127543749E16,-1.93651058902769E16,-1.54180324329985984E17
30000687,WHI-61,-0.0515799117681863,2.47187143438818E16,-2.53298383457648E16,-1.48121254972244992E17
30000688,ZFJH-T,-0.100164456424521,1.59038450266168E16,-1.67948525060355E16,-1.49938759488904992E17
30000689,I-1B7X,-0.157696068927244,2.20281915249377E16,-2.61764682087115E16,-1.68009970374948992E17
30000690,G15Z-W,-0.0866886395529695,2.0272202970293E16,-2.34588259195609E16,-1.51439346540934016E17
30000691,AH8-Q7,-0.192430564950437,4.24233767606182E16,2.3417771642211E16,-1.60734670105646016E17
30000692,SD4A-2,-0.256632751872072,4.23942657895958E16,2.82911626372185E16,-1.73804679452231008E17
30000693,U6K-RG,-0.206647911228255,3.34842487682415E16,2.50405972709702E16,-1.79392308516974016E17
30000694,V-S9YY,-0.125635611784017,3.41978795388294E16,2.60990892292862E16,-1.62952180109262016E17
30000695,F2-NXA,-0.179862982383506,3.73940868489318E16,2.54402372605592E16,-1.66670085887767008E17
30000696,NSBE-L,-0.162235407879719,3.38283570712829E16,3.20101587767387E16,-1.84119659467240992E17
30000697,8Q-T7B,-0.063091208202227,4.8464609487157504E16,-1.10443356099196E16,-1.37539177936564E17
30000698,WV0D-1,-0.0803935736481768,5.16673091986602E16,-1.47868039998445E16,-1.41702024711348992E17
30000699,ZNF-OK,-0.0310707250576468,4.34361435405614E16,-1.4878941066051E16,-1.32922532543788E17
30000700,C8-7AS,-0.0123103506312681,3.9623147073544704E16,-2.35882877116366E16,-1.29537331984162E17
30000701,4E-EZS,-0.0248305159995264,4.21281766542846E16,-1.9102270168252E16,-1.34619076083804E17
30000702,A-80UA,-0.00694158530607092,3.51275766883187E16,-2.73375648466273E16,-1.2752369441581E17
30000703,U2-28D,-0.341332437216175,7.9550396016060608E16,7.49027762106453E15,-9.7171265993508896E16
30000704,LQ-OAI,-0.53953984148591,8.2381509669626304E16,9.65030199677123E15,-1.11012638823483008E17
30000705,5-MQQ7,-0.374878492662026,7.8012230283070896E16,6.82684036464271E15,-1.022524362608E17
30000706,6-EQYE,-0.404883711106786,8.4422551424457104E16,1.016940308962E16,-9.69734335144548E16
30000707,03-OR2,-0.169683548997836,7.75661931192696E16,-6.18842101389906E15,-9.7821646429945792E16
30000708,JLO-Z3,-0.202469859100355,8.3256530868627696E16,-6.63149719849092E15,-9.9488129968251104E16
30000709,IAK-JW,-0.78306963495428,8.5577639733184704E16,2.8443980899676E16,-1.12270391675899008E17
30000710,KZFV-4,-0.674579590722748,7.8750480680872304E16,2.32481014367442E16,-1.12562531341174E17
30000711,WO-GC0,-0.789404202015415,9.1834644565577296E16,3.9693174381391E16,-1.16057650277872992E17
30000712,RYC-19,-0.883892656251469,9.2546748794072304E16,2.77328091490912E16,-1.1785350364778E17
30000713,X2-ZA5,-0.900584797387811,9.6923156947486896E16,2.85442839014284E16,-1.19829591962352E17
30000714,28Y9-P,-0.685219008757729,7.9662300736670096E16,3.04327146833576E16,-1.08956066803399008E17
30000715,Q4C-S5,-0.679239241734241,1.05496643199412E17,1.73079091887757E16,-1.32111265621926E17
30000716,B-1UJC,-0.530799084942873,1.1247285895685E17,3.07305292045099E16,-1.40011160642951008E17
30000717,Q-NA5H,-0.717675114032586,1.0233823895303E17,1.52700344922299E16,-1.28548235800126E17
30000718,4-CM8I,-0.509349651768391,1.11992678751484E17,2.08666736005418E16,-1.40496137501100992E17
30000719,ZDB-HT,-0.58434608733999,1.10947501462647008E17,1.80405812710911E16,-1.35079319283832992E17
30000720,1QZ-Y9,-0.438399613225807,1.16935709847006E17,1.79108874504097E16,-1.39667243617668992E17
30000721,HJ-BCH,-0.028357996347001,3.33705820871623E16,-1.26741968550723E16,-1.38717123911727008E17
30000722,QPTT-F,-0.0161742008203394,3.28959710009445E16,-2.52105363339932E16,-1.3736517422556E17
30000723,9M-M0P,-0.0109968855690828,3.2856843707891E16,-3.34296257581067E16,-1.37138451480424E17
30000724,9BC-EB,-0.0249626526964168,2.96610778072683E16,-2.58977376978439E16,-1.42026122440328E17
30000725,WFFE-4,-0.0224903286127601,3.13372282184141E16,-1.00608280012176E16,-1.35408434369919008E17
30000726,71-UTX,-0.0292272637466874,3.47037718604938E16,-6.2119541201912E15,-1.35028336461427008E17
30000727,PU-UMM,-0.013916703611237,2.55843702999634E16,-2.09232710176409E16,-1.32643635169999008E17
30000728,6-KPAB,-0.0105409831611239,2.57609433834414E16,-1.4053723757799E16,-1.28284728911939008E17
30000729,Y5-E1U,-0.0335375956309709,3.8115159051916896E16,-8.83227348217517E15,-1.3551416671123E17
30000730,4-43BW,-0.350874335707257,6.67465199457138E16,2.77396972504097E16,-1.38712533250756992E17
30000731,8CN-CH,-0.320735797084124,6.6879075284280304E16,2.74562090711788E16,-1.43313199611835008E17
30000732,V-F6DQ,-0.289961065911736,6.1306634392379696E16,2.33058295064648E16,-1.35802848667418E17
30000733,3S-6VU,-0.207431694138352,5.44398109984078E16,3.00397525663615E16,-1.35344635952162E17
30000734,1-7HVI,-0.402714467690058,6.68674956361024E16,2.54887927623755E16,-1.32472942031866E17
30000735,OX-S7P,-0.46070387224357,6.8672236054901904E16,2.83904916525566E16,-1.29814787419583008E17
30000736,KDG-TA,-0.179147372712691,1.49662289868225984E17,3.1770183498444E16,-1.2669103383619E17
30000737,KD-KPR,-0.41571804591915,1.24479968414611008E17,4.86885307591948E16,-1.19221836991472E17
30000738,PT-21C,-0.176723124495515,1.62859116227086016E17,2.92973309911393E16,-1.19955187741200992E17
30000739,Z182-R,-0.215549697995909,1.46668502019711008E17,3.02361211807782E16,-1.24497212820971008E17
30000740,EKPB-3,-0.355332323708551,1.46173975998464992E17,3.4554936689739E16,-1.17907679333715008E17
30000741,5M2-KP,-0.400129397842565,1.33537622273032E17,4.26125534259034E16,-1.19624947060104992E17
30000742,TK-DLH,-0.308995355962644,1.56152160397871008E17,3.25497741878892E16,-1.16291612142338E17
30000743,C8H5-X,-0.149283980241833,1.61645283641760992E17,-1.15914373515571E16,-1.27205673427404E17
30000744,O-7LAI,-0.08159470819762,1.56665034349871008E17,-4.76741724879655E15,-1.13303099139924E17
30000745,7L3-JS,-0.119538687381886,1.58766203465304E17,-1.23122959177474E16,-1.19175349191000992E17
30000746,WF4C-8,-0.171277102003398,1.53316750356383008E17,-1.59878724874944E16,-1.24105373413723008E17
30000747,TZN-2V,-0.152676654463557,1.54235220985414016E17,-9.1652765080965E15,-1.29230802361772E17
30000748,8EF-58,-0.279752654874407,1.47607424632376E17,-1.88802632944952E16,-1.37543768597843008E17
30000749,4DS-OI,-0.20063532401605,1.58370832780552E17,-1.3371014801884E16,-1.33594255140184992E17
30000750,XQP-9C,-0.155018633473072,1.64549229898809984E17,-1.02465945059793E16,-1.31475679768122E17
30000751,W-6GBI,-0.197772414499831,1.7755492584934E17,-1.59048116381691E16,-1.37870014520938E17
30000752,XKH-6O,-0.145223712888199,1.81596826361225984E17,-7.99521816214654E15,-1.41219519747852992E17
30000753,S0U-MO,-0.254662271012272,1.81408241415656E17,-1.82397773780274E16,-1.47381334574571008E17
30000754,F39H-1,-0.169612911966826,1.81083216725988992E17,-8.82939324317559E15,-1.45184379550187008E17
30000755,V-QXXK,-0.232103940985573,1.78607643887427008E17,-1.72005396646375E16,-1.42910089542892992E17
30000756,2-Q4YG,-0.110381128073846,1.61629569455622016E17,-3.27846283926658E15,-1.29556062469816E17
30000757,2JT-3Q,-0.102109381012979,1.57420565938086016E17,1.44596115590371E15,-1.31293642400188E17
30000758,I3CR-F,-0.159830755870811,1.49895913318716E17,-3.33733610616601E15,-1.4182194101827E17
30000759,7-JT09,-0.0887570080360963,1.54421849014318016E17,1.35704384115393E16,-1.32931316597392E17
30000760,AGCP-I,-0.140320467478649,1.50412568680958016E17,2.16402700256568E16,-1.26094453887968992E17
30000761,M4-GJ6,-0.156920531184033,1.44911544202916992E17,-1.70612110310897E15,-1.41686354666444E17
30000762,5-2PQU,-0.0809600941264919,1.59060064628867008E17,8.31830280362263E15,-1.31553073605394E17
30000763,SN9-3Z,-0.14352230162644,1.43278195821126E17,2.90107478815529E15,-1.40404662693508E17
30000764,6BJH-3,-0.0546218033366426,1.66708812233737984E17,1.55518107685499E16,-1.36039076435032992E17
30000765,U-UTU9,-0.0420901579630924,1.72419785887308E17,1.98604448413042E16,-1.44133471291932E17
30000766,1TG7-W,-0.0590202799416423,1.74008095764177984E17,1.19618739050487E16,-1.42526548638442E17
30000767,QYD-WK,-0.0445868476096163,1.69474788526468E17,2.15221337827827E16,-1.36927251643668E17
30000768,R959-U,-0.060729063323123,1.77263757285062016E17,8.97608031473046E15,-1.3872412761268E17
30000769,A-TJ0G,-0.0851892836414506,1.81342692072428992E17,8.07720431039276E15,-1.4788289372426E17
30000770,88A-RA,-0.286410083861693,1.28184175778003008E17,1.05497692881817E16,-1.3417743094665E17
30000771,8G-2FP,-0.211361059039855,1.29264143509172992E17,-3.13525082793406E15,-1.22458613532996E17
30000772,C-J6MT,-0.288745160757246,1.29744676842567008E17,8.87297643489048E15,-1.25300725645515008E17
30000773,78-0R6,-0.256904183941744,1.2473970860661E17,4.00008075685965E15,-1.38852092290276E17
30000774,MSG-BZ,-0.276212409876966,1.18743422424703008E17,6.23226724367478E15,-1.45133102454423008E17
30000775,8-WYQZ,-0.2303424254177,1.31732477228714E17,3.35096873111424E15,-1.22038972670314E17
30000776,4M-QXK,-0.148759276031791,1.42579444236587008E17,4.97195345765022E15,-1.22364652117620992E17
30000777,X5-0EM,-0.250376639287015,1.35340177713971008E17,-1.59180677238066E16,-1.43690281220812992E17
30000778,G-EURJ,-0.286317261015392,1.37410845417812E17,-1.77947043734052E16,-1.47455653257348E17
30000779,SHBF-V,-0.292415513791705,1.24729085346300992E17,-2.57354394944366E16,-1.4863108319724E17
30000780,RERZ-L,-0.220317620838251,1.29708216400054E17,1.39059840691435E15,-1.35075523160155008E17
30000781,0UBC-R,-0.214356648914326,1.2118859684758E17,-1.01950763299291E16,-1.379958604316E17
30000782,3U-48K,-0.213716113976003,1.2402903895961E17,-5.68567142828322E15,-1.41003876386651008E17
30000783,EFM-C4,-0.481914015531488,1.21788833139828E17,4.9948201634236096E16,-1.05013924887848992E17
30000784,YPW-M4,-0.542441233977763,1.22552192393468992E17,2.58391147456149E16,-1.16873220944528992E17
30000785,Q7-FZ8,-0.546486627023542,1.22706568085620992E17,3.21577903218681E16,-1.09676094336352992E17
30000786,L5-UWT,-0.651106396669766,1.17003782582376992E17,3.08811735961266E16,-1.16033255034036E17
30000787,74-VZA,-0.723381029499888,1.07679083200776E17,3.56673344757184E16,-1.09241872239415008E17
30000788,I-1QKL,-0.57669208403444,1.1824015649078E17,3.9128674217906496E16,-1.10212627849260992E17
30000789,GK5Z-T,-0.528430737209387,1.04278918851683008E17,4.59096353345978E15,-1.26240310372692992E17
30000790,RQN-OO,-0.390502090144027,1.05819078285392E17,-2.11923113952442E15,-1.27177570341740992E17
30000791,67Y-NR,-0.256201647041158,1.08696900443751008E17,-9.24607825205087E15,-1.35364057979819008E17
30000792,GDHN-K,-0.367366086413164,1.00685181627404992E17,-4.42758510243232E15,-1.26930307331118E17
30000793,QTME-D,-0.452742920692857,1.08249612619032992E17,1.89713933766994E15,-1.25578166367192E17
30000794,A24L-V,-0.477821840332895,1.16078102261507008E17,9.36879152423574E15,-1.27954775147327008E17
30000795,4CJ-AC,-0.204915916580683,1.0962006472935E17,-1.66690487527337E16,-1.39640597184119008E17
30000796,EUU-4N,-0.680773374348363,1.53518710016217984E17,-3.9779723647757E16,-1.63610116008694016E17
30000797,Q-3HS5,-0.578872911597689,1.44710967626779008E17,-3.48328499434401E16,-1.54811952210151008E17
30000798,3AE-CP,-0.674230751458654,1.44352042671104992E17,-4.2006120195449104E16,-1.59992483804823008E17
30000799,0-VG7A,-0.430498024303009,1.49152682348171008E17,-2.42703197131207E16,-1.51986753446888992E17
30000800,9OLQ-6,-0.785978264141542,1.47272791924632E17,-5.4576772428140096E16,-1.60771498389932E17
30000801,MOCW-2,-0.816541308655701,1.54357447336411008E17,-5.8163880645294304E16,-1.56882458063723008E17
30000802,ZO-4AR,-0.294006954901825,1.3107409991971E17,1.2756145110303E16,-1.07965558108176992E17
30000803,MJ-LGH,-0.25918453210421,1.33473617864079008E17,1.0569687919759E16,-1.1452674573483E17
30000804,F2A-GX,-0.261042790934649,1.37404018280874E17,1.48748032466255E16,-1.02522880638396E17
30000805,RD-FWY,-0.184984935346177,1.44045777894582E17,1.10990764735908E16,-1.00240255344560992E17
30000806,VBPT-T,-0.31770605334715,1.36619780347463008E17,1.87122683813931E16,-1.06091987200768992E17
30000807,KS-1TS,-0.447454952485556,1.35408007674092E17,2.47680394096137E16,-1.01728674202316992E17
30000808,X0-6LH,-0.714309691004995,1.38937769916599008E17,3.62945151526922E16,-1.0393436913907E17
30000809,FN0-QS,-0.849374688565369,1.38636699061196E17,3.9859063240180496E16,-9.9531336622722704E16
30000810,F3-8X2,-0.542119724380294,1.27664636539026E17,3.54983031909602E16,-1.0784278735201E17
30000811,N7-BIY,-0.646398432675904,1.41670934753660992E17,3.18388526891197E16,-1.02899086784794E17
30000812,TTP-2B,-0.933198787769423,1.43123040305118E17,4.2928272060668E16,-9.8268500201656192E16
30000813,LVL-GZ,-0.959709646710606,1.43264732824699008E17,4.5242785988301696E16,-9.47698941286896E16
30000814,EJ48-O,-0.102748901053674,1.84129914886084992E17,3.92374209024128E15,-1.46996337018007008E17
30000815,ROJ-B0,-0.190917010798066,1.95482369590104E17,-2.80965369422031E15,-1.52221480421464992E17
30000816,DFH-V5,-0.323202821214622,1.99074606021651008E17,-9.97858869148563E15,-1.60128276147844992E17
30000817,B-II34,-0.0864460960172524,1.94373916218371008E17,1.08597745612074E16,-1.46380084909697984E17
30000818,4LB-EL,-0.388096103858319,1.93630920666201984E17,-7.2416946456377E15,-1.72250137418896992E17
30000819,UDE-FX,-0.410513704050244,1.92175519255617984E17,-8.91726524657989E15,-1.76232109204504E17
30000820,5IH-GL,-0.50924515572668,2.01412959292568992E17,-1.57702068796928E16,-1.73300383562331008E17
30000821,C1G-XC,-0.564037041356022,2.08722924938296992E17,-1.83238873688078E16,-1.71526505039713984E17
30000822,04-EHC,-0.560405383069388,2.01885620819303008E17,-1.54863336457611E16,-1.78114662799838016E17
30000823,3-0FYP,-0.491812300996191,2.15894140795852E17,-2.9482719538814E16,-1.69821045023316E17
30000824,N-O53U,-0.425857555417792,1.78475103262604992E17,-2.88202516887969E16,-1.58236953212652E17
30000825,HZ-O18,-0.420059620734395,1.85293147204212E17,-3.28611924230423E16,-1.60131880994072992E17
30000826,D-P1EH,-0.537586510557801,1.7767691678196E17,-3.82852262103646E16,-1.68687813852536E17
